"Survey"	"Date"	"Station"	"Temp"	"Top EC"	"Bottom EC"	"Secchi"	"Turbidity"	"Latitude"	"Longitude"	"Comments"
5	5/13/2002 0:00:00	914	19.70	393	395	68				
5	5/13/2002 0:00:00	915	19.00	306	310	72				
5	5/13/2002 0:00:00	918	19.20	369	395	58				
5	5/14/2002 0:00:00	705	17.60	205	209	39				
5	5/14/2002 0:00:00	707	18.40	194	192	35				
5	5/14/2002 0:00:00	711	18.70	176	177	80				
5	5/14/2002 0:00:00	716	18.00	208	212	19				
5	5/14/2002 0:00:00	812	17.30	248	266	68				
5	5/14/2002 0:00:00	815	17.50	258	271	75				
5	5/14/2002 0:00:00	906	17.40	338	334	79				
5	5/14/2002 0:00:00	919	17.70	166	169	86				
5	5/15/2002 0:00:00	508	17.40	2820	3751	35				
5	5/15/2002 0:00:00	513	17.50	3047	3176	28				
5	5/15/2002 0:00:00	520	17.40	1142	1169	27				
5	5/15/2002 0:00:00	703	16.30	1235	1180	17				
5	5/15/2002 0:00:00	704	17.10	1225	1599	26				
5	5/15/2002 0:00:00	706	17.20	403	414	29				
5	5/15/2002 0:00:00	801	18.40	624	633	41				
5	5/15/2002 0:00:00	804	18.70	299	303	48				
5	5/16/2002 0:00:00	405	18.40	13030	12960	14				
5	5/16/2002 0:00:00	411	17.50	11930	11340	16				
5	5/16/2002 0:00:00	418	18.50	9470	1091	20				
5	5/16/2002 0:00:00	501	17.40	8900	9460	17				
5	5/16/2002 0:00:00	602	16.40	9400	9430	10				
5	5/16/2002 0:00:00	606	18.60	6720	6730	23				
5	5/16/2002 0:00:00	609	17.40	4778	4731	30				
5	5/16/2002 0:00:00	610	17.50	4594	4597	35				
5	5/17/2002 0:00:00	323	15.80	34000	35000	70				
5	5/17/2002 0:00:00	340	16.20	23000	23320	33				
5	5/17/2002 0:00:00	342	17.60	22190	22333	34				
5	5/17/2002 0:00:00	343	18.50	19540	20190	26				
5	5/17/2002 0:00:00	344	19.40	14870	15220	50				
5	5/17/2002 0:00:00	345	19.90	13060	13260	51				
5	5/17/2002 0:00:00	346	21.30	10450	12430	59				
5	5/18/2002 0:00:00	504	16.50	13750	15940	49				
5	5/18/2002 0:00:00	519	17.10	8390	8810	32				
6	5/28/2002 0:00:00	809	18.70	299	293	33				
6	5/28/2002 0:00:00	901	18.80	252	256	53				
6	5/28/2002 0:00:00	902	19.80	279	278	67				
6	5/28/2002 0:00:00	906	21.10	365	381	50				
6	5/28/2002 0:00:00	910	21.30	536	561	50				
6	5/28/2002 0:00:00	912	22.00	556	562	48				
6	5/28/2002 0:00:00	914	21.30	400	403	65				
6	5/28/2002 0:00:00	915	20.70	328	330	54				
6	5/28/2002 0:00:00	918	21.50	390	409	62				
6	5/29/2002 0:00:00	705	19.40	219	217	35				
6	5/29/2002 0:00:00	707	18.70	198	199	35				
6	5/29/2002 0:00:00	711	20.70	186	187	70				
6	5/29/2002 0:00:00	716	19.80	200	204	20				
6	5/29/2002 0:00:00	812	19.30	240	324	45				
6	5/29/2002 0:00:00	815	19.20	230	228	45				
6	5/29/2002 0:00:00	919	19.60	170	172	50				
6	5/30/2002 0:00:00	508	19.90	1896	1851	28				
6	5/30/2002 0:00:00	513	19.90	1362	1554	17				
6	5/30/2002 0:00:00	520	20.00	557	583	29				
6	5/30/2002 0:00:00	703	19.30	553	547	24				
6	5/30/2002 0:00:00	704	19.40	436	520	26				
6	5/30/2002 0:00:00	706	19.30	270	270	24				
6	5/30/2002 0:00:00	801	20.20	417	426	34				
6	5/30/2002 0:00:00	804	21.40	290	327	45				
6	5/31/2002 0:00:00	405	20.50	8800	9020	19				
6	5/31/2002 0:00:00	411	19.80	10520	11070	30				
6	5/31/2002 0:00:00	418	21.30	6640	8850	33				
6	5/31/2002 0:00:00	501	20.10	7080	6840	33				
6	5/31/2002 0:00:00	602	20.80	4477	4466	37				
6	5/31/2002 0:00:00	606	21.70	5070	4974	34				
6	5/31/2002 0:00:00	609	20.20	5580	5560	38				
6	5/31/2002 0:00:00	610	21.00	4452	4882	34				
6	6/1/2002 0:00:00	323	18.20	32800	33840	94				
6	6/1/2002 0:00:00	340	17.70	20650	21610	34				
6	6/1/2002 0:00:00	342	18.60	20280	20100	34				
6	6/1/2002 0:00:00	343	20.00	19990	20230	25				
6	6/1/2002 0:00:00	344	21.30	16200	16650	34				
6	6/1/2002 0:00:00	345	21.70	15160	15300	34				
6	6/1/2002 0:00:00	346	21.60	13270	14030	36				
6	6/2/2002 0:00:00	504	19.00	3744	7670	21				
6	6/2/2002 0:00:00	519	19.10	3886	3904	16				
7	6/10/2002 0:00:00	809	19.90	262	266	26				
7	6/10/2002 0:00:00	901	19.70	242	383	30				
7	6/10/2002 0:00:00	902	20.00	244	246	21				
7	6/10/2002 0:00:00	910	23.00	476	492	46				
7	6/10/2002 0:00:00	912	24.40	622	594	41				
7	6/10/2002 0:00:00	914	22.30	322	333					
7	6/10/2002 0:00:00	915	21.10	266	267	39				
7	6/10/2002 0:00:00	918	23.30	311	308					
7	6/11/2002 0:00:00	705	21.90	284	283	32				
7	6/11/2002 0:00:00	707	21.70	192	190	26				
7	6/11/2002 0:00:00	711	23.30	160	178	67				
7	6/11/2002 0:00:00	716	22.10	211	225	14				
7	6/11/2002 0:00:00	812	20.80	235	235	49				
7	6/11/2002 0:00:00	815	20.80	207	213	52				
7	6/11/2002 0:00:00	906	20.80	222	223	60				
7	6/11/2002 0:00:00	919	20.50	174	194	57				
7	6/12/2002 0:00:00	703	19.30	4529	4724	27				"Very windy conditions affected towing conditons and net was lost after first tow.  This is the only station sampled on 6/12/02."
7	6/14/2002 0:00:00	504	19.30	12480	12790	20				
7	6/14/2002 0:00:00	508	18.50	8260	10450	31				
7	6/14/2002 0:00:00	513	18.90	7360	8600	30				
7	6/14/2002 0:00:00	520	19.50	3190	3387	24				
7	6/14/2002 0:00:00	704	18.60	4873	5510	38				
7	6/14/2002 0:00:00	706	18.90	3076	3154	24				
7	6/14/2002 0:00:00	801	20.20	1305	1609	29				
7	6/14/2002 0:00:00	804	20.20	584	620	25				
7	6/15/2002 0:00:00	411	18.60	19140	20270	27				
7	6/15/2002 0:00:00	501	19.10	12560	12990	17				
7	6/15/2002 0:00:00	519	19.50	9230	10120	36				
7	6/15/2002 0:00:00	602	17.80	13240	13410	20				
7	6/15/2002 0:00:00	606	19.80	10540	11040	23				
7	6/15/2002 0:00:00	609	18.50	6400	6380	30				
7	6/15/2002 0:00:00	610	18.70	6050	6000	27				
8	6/24/2002 0:00:00	809	20.70	801	1175	30				
8	6/24/2002 0:00:00	901	20.90	341	397	49				
8	6/24/2002 0:00:00	902	21.90	248	315	64				
8	6/24/2002 0:00:00	910	24.10	649	691	50				
8	6/24/2002 0:00:00	912	24.90	782	778	48				
8	6/24/2002 0:00:00	914	23.50	328	346	73				
8	6/24/2002 0:00:00	915	22.80	253	295	59				
8	6/24/2002 0:00:00	918	23.10	286	328	62				
8	6/25/2002 0:00:00	705	22.30	321	327	34				
8	6/25/2002 0:00:00	707	21.40	176	202	34				
8	6/25/2002 0:00:00	711	22.40	145	161	55				
8	6/25/2002 0:00:00	716	21.10	173	200	27				
8	6/25/2002 0:00:00	812	21.60	281	291	40				
8	6/25/2002 0:00:00	815	21.90	184	196	50				
8	6/25/2002 0:00:00	906	22.20	191	199	66				
8	6/25/2002 0:00:00	919	21.80	171	191	80				
8	6/26/2002 0:00:00	703	19.70	3047	2895	34				
8	6/26/2002 0:00:00	704	19.70	4230	4508	34				
8	6/26/2002 0:00:00	706	19.70	1420	1519	29				
8	6/27/2002 0:00:00	405	20.10	18520	18240	26				
8	6/27/2002 0:00:00	411	20.70	11330	11440	34				
8	6/27/2002 0:00:00	418	20.30	14460	14500	20				
8	6/27/2002 0:00:00	501	20.40	10010	11850	30				
8	6/27/2002 0:00:00	513	19.60	8460	8940	34				
8	6/27/2002 0:00:00	602	19.00	15170	12310	20				
8	6/27/2002 0:00:00	606	20.80	10580	10630	32				
8	6/27/2002 0:00:00	609	20.10	8730	8660	29				
8	6/27/2002 0:00:00	610	20.20	8000	8070	34				
8	6/28/2002 0:00:00	340	19.00	26500	26510	29				
8	6/28/2002 0:00:00	342	19.80	25930	26330	42				
8	6/28/2002 0:00:00	343	20.90	24500	26600	28				
8	6/28/2002 0:00:00	344	21.70	22330	23040	42				
8	6/28/2002 0:00:00	345	21.80	22230	22410	39				
8	6/28/2002 0:00:00	346	22.60	20480	20660	34				
8	6/29/2002 0:00:00	504	18.90	14660	18410	38				
8	6/29/2002 0:00:00	508	19.80	8560	11750	38				
8	6/29/2002 0:00:00	519	19.80	10940	11910	22				
8	6/29/2002 0:00:00	520	20.70	3745	3639	18				
8	6/29/2002 0:00:00	801	21.40	2549	2582	17				
8	6/29/2002 0:00:00	804	22.00	1067	1109	24				
1	3/24/2003 0:00:00	809	14.40	273	310	59				
1	3/24/2003 0:00:00	901	14.50	234	240	81				
1	3/24/2003 0:00:00	902	15.00	240	240	110				
1	3/24/2003 0:00:00	912	17.20	990	880	60				
1	3/24/2003 0:00:00	914	16.50	317	322	140				
1	3/24/2003 0:00:00	915	15.60	225	234	95				
1	3/24/2003 0:00:00	918	15.70	255	258	78				
1	3/25/2003 0:00:00	705	15.50	232	232	50				
1	3/25/2003 0:00:00	707	15.20	230	226	41				
1	3/25/2003 0:00:00	711	15.00	158	160	48				
1	3/25/2003 0:00:00	716	16.40	294	300	34				
1	3/25/2003 0:00:00	812	12.50	225	228	55				
1	3/25/2003 0:00:00	815	15.40	209	204	58				
1	3/25/2003 0:00:00	906	15.20	199	199	67				
1	3/25/2003 0:00:00	910	15.50	294	308	73				
1	3/25/2003 0:00:00	919	14.50	178	189	68				
1	3/26/2003 0:00:00	508	15.30	486	551	23				"Cb taken on third tow"
1	3/26/2003 0:00:00	513	15.40	340	343	30				"Too windy for tow three. Tow three canceled."
1	3/26/2003 0:00:00	520	15.50	431	442	26				
1	3/26/2003 0:00:00	703	15.00	277	239	35				
1	3/26/2003 0:00:00	704	14.80	215	216	30				
1	3/26/2003 0:00:00	706	14.90	231	229	35				
1	3/26/2003 0:00:00	801	15.50	284	283	30				
1	3/26/2003 0:00:00	804	15.30	274	274	30				
1	3/27/2003 0:00:00	405	15.70	10000	13540	12				
1	3/27/2003 0:00:00	411	15.50	6120	12910	28				
1	3/27/2003 0:00:00	418	16.20	4120	14300	12				
1	3/27/2003 0:00:00	501	15.10	3413	3450	19				
1	3/27/2003 0:00:00	602	15.00	1280	1820	24				
1	3/27/2003 0:00:00	606	15.70	1797	2100	21				
1	3/27/2003 0:00:00	609	15.60	2920	2870	15				
1	3/27/2003 0:00:00	610	14.60	776	755	20				
1	3/28/2003 0:00:00	323	14.00	24000	24000	32				"Too windy to complete tow three."
1	3/28/2003 0:00:00	340	14.70	17000	23000	29				
1	3/28/2003 0:00:00	342	15.20	14000	14000	28				
1	3/28/2003 0:00:00	343	15.50	13000	14000	21				
1	3/28/2003 0:00:00	344	16.90	8000	12000	31				
1	3/28/2003 0:00:00	345	17.40	6000	11000	31				
1	3/28/2003 0:00:00	346	17.20	1766	3661	32				
1	3/29/2003 0:00:00	504	15.50	604	708	27				
1	3/29/2003 0:00:00	519	14.80	422	459	21				
2	4/7/2003 0:00:00	809	14.40	276	275	49				
2	4/7/2003 0:00:00	901	14.10	239	239	80				
2	4/7/2003 0:00:00	902	14.20	240	253	83				
2	4/7/2003 0:00:00	910	17.30	729	779	47				
2	4/7/2003 0:00:00	912	17.90	1038	1005	50				
2	4/7/2003 0:00:00	914	15.70	292	306	80				
2	4/7/2003 0:00:00	915	14.80	227	233	86				
2	4/7/2003 0:00:00	918	15.00	246	246	78				
2	4/8/2003 0:00:00	705	15.00	204	214	80				
2	4/8/2003 0:00:00	707	14.90	207	209	67				
2	4/8/2003 0:00:00	711	14.90	162	161	76				
2	4/8/2003 0:00:00	716	15.50	308	312	35				
2	4/8/2003 0:00:00	812	15.30	227	231	76				
2	4/8/2003 0:00:00	815	14.80	202	207	62				
2	4/8/2003 0:00:00	906	14.70	198	203	82				
2	4/8/2003 0:00:00	919	14.30	201	227	120				
2	4/9/2003 0:00:00	508	15.30	2070	2186	40				
2	4/9/2003 0:00:00	513	15.40	955	1104	23				
2	4/9/2003 0:00:00	520	15.40	712	785	33				
2	4/9/2003 0:00:00	703	14.60	265	261	39				
2	4/9/2003 0:00:00	704	14.90	230	232	39				
2	4/9/2003 0:00:00	706	14.50	212	212	45				
2	4/9/2003 0:00:00	801	15.30	366	395	46				
2	4/9/2003 0:00:00	804	16.00	322	321	39				
2	4/10/2003 0:00:00	405	15.50	11820	16600	30				
2	4/10/2003 0:00:00	411	15.30	10930	19690	62				
2	4/10/2003 0:00:00	418	15.40	8920	2282	52				
2	4/10/2003 0:00:00	501	15.80	6090	13090	51				
2	4/10/2003 0:00:00	602	15.30	7060	7510	49				
2	4/10/2003 0:00:00	606	16.60	3171	3247	32				
2	4/10/2003 0:00:00	609	15.50	327	323	28				
2	4/10/2003 0:00:00	610	15.50	722	725	38				
2	4/11/2003 0:00:00	323	13.40	26000	31390	81				
2	4/11/2003 0:00:00	340	14.20	19940	21680	46				
2	4/11/2003 0:00:00	342	15.10	18950	24260	48				
2	4/11/2003 0:00:00	343	16.30	15960	20820	33				
2	4/11/2003 0:00:00	344	16.40	10470	14710	35				
2	4/11/2003 0:00:00	345	16.90	7780	9860	35				
2	4/11/2003 0:00:00	346	14.10	6050	6980	38				
2	4/12/2003 0:00:00	504	15.00	6980	8830	46				
2	4/12/2003 0:00:00	519	15.00	5170	5240	31				
3	4/21/2003 0:00:00	809	14.70	244	357	48				
3	4/21/2003 0:00:00	901	14.90	215	223	66				
3	4/21/2003 0:00:00	902	15.30	222	224	82				
3	4/21/2003 0:00:00	912	16.30	512	525	61				
3	4/21/2003 0:00:00	914	16.40	438	435	89				
3	4/21/2003 0:00:00	915	15.80	244	244	94				
3	4/21/2003 0:00:00	918	16.10	288	288	82				
3	4/22/2003 0:00:00	705	15.90	205	205	58				
3	4/22/2003 0:00:00	707	15.20	219	219	50				
3	4/22/2003 0:00:00	711	15.80	161	163	52				
3	4/22/2003 0:00:00	716	18.00	304	290	21				
3	4/22/2003 0:00:00	812	15.40	198	200	65				
3	4/22/2003 0:00:00	815	15.40	220	214	79				
3	4/22/2003 0:00:00	906	15.50	348	353	74				
3	4/22/2003 0:00:00	910	15.90	593	588	58				
3	4/22/2003 0:00:00	919	14.20	158	164	67				
3	4/23/2003 0:00:00	508	14.80	776	1055	28				
3	4/23/2003 0:00:00	513	14.90	413	410	42				
3	4/23/2003 0:00:00	520	15.10	347	361	35				
3	4/23/2003 0:00:00	703	14.30	274	248	55				
3	4/23/2003 0:00:00	704	14.00	233	236	54				
3	4/23/2003 0:00:00	706	14.80	209	210	49				
3	4/23/2003 0:00:00	801	15.30	313	317	38				
3	4/23/2003 0:00:00	804	15.80	265	259	47				
3	4/24/2003 0:00:00	405	15.30	8170	13700	17				
3	4/24/2003 0:00:00	411	14.30	2250	11200	56				
3	4/24/2003 0:00:00	418	14.70	5540	16470	40				
3	4/24/2003 0:00:00	501	12.60	1405	3621	18				
3	4/24/2003 0:00:00	602	14.70	1367	1416	22				
3	4/24/2003 0:00:00	606	15.20	1808	2236	34				
3	4/24/2003 0:00:00	609	14.60	328	325	20				
3	4/24/2003 0:00:00	610	14.60	1139	1264	23				
3	4/25/2003 0:00:00	323	13.40	26250	22310	47				
3	4/25/2003 0:00:00	340	14.50	17890	21390	40				
3	4/25/2003 0:00:00	342	14.50	14880	15130	30				
3	4/25/2003 0:00:00	343	14.70	14500	14580	28				
3	4/25/2003 0:00:00	344	14.80	12830	13080	28				
3	4/25/2003 0:00:00	345	14.90	9500	11030	24				
3	4/25/2003 0:00:00	346	14.80	4290	4750	26				
3	4/26/2003 0:00:00	504	14.20	397	465	32				
3	4/26/2003 0:00:00	519	14.90	310	402	30				
4	5/5/2003 0:00:00	809	15.20	204	220	49				
4	5/5/2003 0:00:00	901	15.20	216	217	62				
4	5/5/2003 0:00:00	902	15.90	257	281	88				
4	5/5/2003 0:00:00	910	17.30	481	476	79				
4	5/5/2003 0:00:00	912	17.30	463	469	79				
4	5/5/2003 0:00:00	914	16.70	452	467	97				
4	5/5/2003 0:00:00	915	16.40	305	313	105				
4	5/5/2003 0:00:00	918	17.00	369	376	88				
4	5/6/2003 0:00:00	705	15.90	189	189	51				
4	5/6/2003 0:00:00	707	14.60	150	220	29				
4	5/6/2003 0:00:00	711	14.70	126	128	37				
4	5/6/2003 0:00:00	716	15.60	243	235	28				
4	5/6/2003 0:00:00	812	15.40	192	195	50				
4	5/6/2003 0:00:00	815	14.90	188	189	53				
4	5/6/2003 0:00:00	906	16.00	320	313	91				
4	5/6/2003 0:00:00	919	14.30	131	136	49				
4	5/7/2003 0:00:00	508	15.10	167	168	34				
4	5/7/2003 0:00:00	513	15.00	169	166	32				
4	5/7/2003 0:00:00	520	15.90	201	200	39				
4	5/7/2003 0:00:00	703	14.00	140	144	48				
4	5/7/2003 0:00:00	704	13.80	134	133	40				
4	5/7/2003 0:00:00	706	14.50	164	162	30				
4	5/7/2003 0:00:00	801	15.00	177	178	42				
4	5/7/2003 0:00:00	804	15.20	207	206	52				
4	5/8/2003 0:00:00	501	15.50	188	193	12				
4	5/8/2003 0:00:00	602	15.20	392	296	20				
4	5/8/2003 0:00:00	606	16.60	1425	1404	15				
4	5/8/2003 0:00:00	609	16.00	854	1082	19				
4	5/8/2003 0:00:00	610	15.00	261	129	32				
4	5/9/2003 0:00:00	323	15.90	11600	12840	46				
4	5/9/2003 0:00:00	340	15.80	2080	6950	31				
4	5/9/2003 0:00:00	342	16.40	4527	7180	20				
4	5/9/2003 0:00:00	343	16.30	3992	4446	22				
4	5/9/2003 0:00:00	344	16.00	465	684	32				
4	5/9/2003 0:00:00	345	16.10	380	417	38				
4	5/9/2003 0:00:00	346	17.70	371	356	49				
4	5/9/2003 0:00:00	405	15.30	598	892	23				
4	5/10/2003 0:00:00	411	15.50	230	564	23				
4	5/10/2003 0:00:00	418	15.30	328	8770	20				
4	5/10/2003 0:00:00	504	15.50	188	506	38				
4	5/10/2003 0:00:00	519	15.30	160	175	28				
5	5/19/2003 0:00:00	809	17.60	189	209	50				
5	5/19/2003 0:00:00	901	17.40	188	191	70				
5	5/19/2003 0:00:00	902	18.00	224	222	51				
5	5/19/2003 0:00:00	910	20.50	530	520	54				
5	5/19/2003 0:00:00	912	21.30	595	596	65				
5	5/19/2003 0:00:00	914	19.30	398	401	70				
5	5/19/2003 0:00:00	915	18.90	291	288	93				
5	5/19/2003 0:00:00	918	19.40	368	366	72				
5	5/20/2003 0:00:00	705	18.40	152	154	73				
5	5/20/2003 0:00:00	707	18.30	167	170	36				
5	5/20/2003 0:00:00	711	13.00	122	121	53				
5	5/20/2003 0:00:00	716	19.40	189	213	32				
5	5/20/2003 0:00:00	812	18.20	179	182	75				
5	5/20/2003 0:00:00	815	17.90	180	184	69				
5	5/20/2003 0:00:00	906	18.60	268	271	81				
5	5/20/2003 0:00:00	919	17.80	120	141	110				
5	5/21/2003 0:00:00	508	19.30	187	193	41				
5	5/21/2003 0:00:00	513	19.00	181	191	46				
5	5/21/2003 0:00:00	520	18.90	189	189	41				
5	5/21/2003 0:00:00	703	18.40	170	180	42				
5	5/21/2003 0:00:00	704	18.10	166	167	38				
5	5/21/2003 0:00:00	706	18.20	165	163	41				
5	5/21/2003 0:00:00	801	18.90	182	182	42				
5	5/21/2003 0:00:00	804	20.20	192	195	61				
5	5/22/2003 0:00:00	405	20.70	867	876	15				
5	5/22/2003 0:00:00	411	20.10	1719	2721	19				
5	5/22/2003 0:00:00	418	20.60	556	1195	19				
5	5/22/2003 0:00:00	501	19.30	366	438	20				
5	5/22/2003 0:00:00	602	19.80	222	225	18				
5	5/22/2003 0:00:00	606	21.30	326	354	24				
5	5/22/2003 0:00:00	609	19.80	1108	1108	23				
5	5/22/2003 0:00:00	610	18.40	440	421	29				
5	5/23/2003 0:00:00	323	17.70	14500	20000	78				
5	5/23/2003 0:00:00	340	18.10	9850	12270	48				
5	5/23/2003 0:00:00	342	19.80	8810	10420	37				
5	5/23/2003 0:00:00	343	21.70	7120	7300	29				
5	5/23/2003 0:00:00	344	22.30	3791	4393	36				
5	5/23/2003 0:00:00	345	22.60	1726	1859	28				
5	5/23/2003 0:00:00	346	23.40	1072	1118	28				
5	5/24/2003 0:00:00	504	17.40	209	247	40				
5	5/24/2003 0:00:00	519	19.10	188	208	22				
6	6/2/2003 0:00:00	809	20.70	168	168	40				
6	6/2/2003 0:00:00	901	20.80	159	166	72				
6	6/2/2003 0:00:00	902	22.00	183	209	80				
6	6/2/2003 0:00:00	910	24.60	505	548	42				
6	6/2/2003 0:00:00	912	25.50	602	626	48				
6	6/2/2003 0:00:00	914	23.70	286	292	54				
6	6/2/2003 0:00:00	915	23.10	197	204	77				
6	6/2/2003 0:00:00	918	23.50	233	254	62				
6	6/3/2003 0:00:00	705	21.20	132	134	53				
6	6/3/2003 0:00:00	707	20.50	122	125	43				
6	6/3/2003 0:00:00	711	20.50	114	120	71				
6	6/3/2003 0:00:00	716	21.50	171	164	24				
6	6/3/2003 0:00:00	812	21.30	153	154	69				
6	6/3/2003 0:00:00	815	21.40	142	142	58				
6	6/3/2003 0:00:00	906	21.70	145	141	71				
6	6/3/2003 0:00:00	919	19.40	86	85	103				
6	6/4/2003 0:00:00	703	19.80	243	249	43				
6	6/4/2003 0:00:00	704	20.20	218	220	34				
6	6/4/2003 0:00:00	706	19.70	130		33				"Bottom EC attempted 3 times.  Current too strong; VanDoren wouldn't close."
6	6/5/2003 0:00:00	418	20.30	2860	3368	18				
6	6/5/2003 0:00:00	501	20.70	1044	934	18				
6	6/5/2003 0:00:00	513	19.90	570	631	31				
6	6/5/2003 0:00:00	602	19.30	3555	3570	5				
6	6/5/2003 0:00:00	606	21.30	1076	1079	8				
6	6/5/2003 0:00:00	609	20.50	106	1036	12				
6	6/5/2003 0:00:00	610	20.20	491	484	22				
6	6/5/2003 0:00:00	801	19.70	312	306	39				
6	6/5/2003 0:00:00	804	20.10	238	234	43				
6	6/6/2003 0:00:00	340	21.30	13000	13650	33				
6	6/6/2003 0:00:00	342	22.40	12390	12600	31				
6	6/6/2003 0:00:00	343	23.60	10080	10060	32				
6	6/6/2003 0:00:00	344	24.00	4860	5670	36				
6	6/6/2003 0:00:00	345	23.90	3948	4118	35				
6	6/6/2003 0:00:00	346	24.90	2466	2928	30				
6	6/6/2003 0:00:00	405	21.50	12620	12930	64				
6	6/7/2003 0:00:00	411				32				"Meter not reading properly."
6	6/7/2003 0:00:00	504				30				
6	6/7/2003 0:00:00	508				40				
6	6/7/2003 0:00:00	519				29				
6	6/7/2003 0:00:00	520				25				
7	6/16/2003 0:00:00	809	19.90	196	226	41				
7	6/16/2003 0:00:00	901	19.90	152	170	60				
7	6/16/2003 0:00:00	902	20.90	156	165	86				
7	6/16/2003 0:00:00	910	25.30	541	522	69				
7	6/16/2003 0:00:00	912	26.00	602	571	49				
7	6/16/2003 0:00:00	914	24.70	192	134	68				
7	6/16/2003 0:00:00	915	22.10	94	156	71				
7	6/16/2003 0:00:00	918	23.70	172	186	49				
7	6/17/2003 0:00:00	705	21.40	164	163	50				
7	6/17/2003 0:00:00	707	20.00	143	144	43				
7	6/17/2003 0:00:00	711	21.20	132	133	60				
7	6/17/2003 0:00:00	716	20.60	153	149	34				
7	6/17/2003 0:00:00	812	20.40	154	151	56				
7	6/17/2003 0:00:00	815	20.40	147	145	62				
7	6/17/2003 0:00:00	906	20.90	134	135	84				
7	6/17/2003 0:00:00	919	21.10	128	188	110				
7	6/18/2003 0:00:00	508	19.40	1572	1332	23				
7	6/18/2003 0:00:00	513	20.60	313	305	24				
7	6/18/2003 0:00:00	520	20.10	383	396	36				
7	6/18/2003 0:00:00	703	19.90	438	367	24				
7	6/18/2003 0:00:00	704	19.60	359	302	29				
7	6/18/2003 0:00:00	706	19.70	203	205	34				
7	6/18/2003 0:00:00	801	20.80	269	274	39				
7	6/18/2003 0:00:00	804	22.10	202	200	33				
7	6/19/2003 0:00:00	411	19.90	7350	10020	14				
7	6/19/2003 0:00:00	418	20.20	5250	5960	16				
7	6/19/2003 0:00:00	501	19.90	4207	4225	20				
7	6/19/2003 0:00:00	602	19.60	4118	4157	20				
7	6/19/2003 0:00:00	606	20.90	2959	2984	17				
7	6/19/2003 0:00:00	609	19.60	1650	1687	13				
7	6/19/2003 0:00:00	610	19.70	1434	1456	10				
7	6/20/2003 0:00:00	323	17.20	20940	24670	60				
7	6/20/2003 0:00:00	340	18.00	14870	19460	49				
7	6/20/2003 0:00:00	342	18.90	14780	17170	49				
7	6/20/2003 0:00:00	343	19.60	15460	15610	21				
7	6/20/2003 0:00:00	344	21.10	10510	10720	30				
7	6/20/2003 0:00:00	345	21.10	8810	8880	28				
7	6/20/2003 0:00:00	346	21.80	6570	7550	22				
7	6/21/2003 0:00:00	405	18.70	1460	1589	49				
7	6/21/2003 0:00:00	504	19.10	3488	4693	30				
7	6/21/2003 0:00:00	519	19.00	2451	2615	30				
8	6/30/2003 0:00:00	809	21.80	471	690	48				
8	6/30/2003 0:00:00	901	21.60	266	237	67				
8	6/30/2003 0:00:00	902	22.00	160	164	92				
8	6/30/2003 0:00:00	906	24.30	165	176	102				
8	6/30/2003 0:00:00	910	25.20	514	544	58				
8	6/30/2003 0:00:00	912	26.10	570	582	43				
8	6/30/2003 0:00:00	914	24.70	228	244	78				
8	6/30/2003 0:00:00	915	23.50	154	162	99				
8	6/30/2003 0:00:00	918	24.20	173	168	80				
8	7/1/2003 0:00:00	704	22.30	167	168	53				
8	7/1/2003 0:00:00	705	22.30	243	247	62				
8	7/1/2003 0:00:00	706	22.50	152	134	60				
8	7/1/2003 0:00:00	707	21.50	163	163	40				
8	7/1/2003 0:00:00	711	22.50	123	130	91				
8	7/1/2003 0:00:00	716	21.70	160	166	38				
8	7/1/2003 0:00:00	812	22.30	183	190	62				
8	7/1/2003 0:00:00	815	22.00	157	162	71				
8	7/1/2003 0:00:00	919	22.20	150	154	121				
8	7/2/2003 0:00:00	501	21.40	8230	8570	41				
8	7/2/2003 0:00:00	504	21.10	10260	11290	51				
8	7/2/2003 0:00:00	508	20.90	5350	9610	68				
8	7/2/2003 0:00:00	513	21.10	4154	6550	51				
8	7/2/2003 0:00:00	519	20.80	6500	7720	39				
8	7/2/2003 0:00:00	520	22.00	871	1108	26				
8	7/2/2003 0:00:00	703	20.70	1813	1950	39				
8	7/2/2003 0:00:00	801	22.30	656	651	37				
8	7/2/2003 0:00:00	804	22.80	372	376	51				
8	7/3/2003 0:00:00	405	20.50	15160	15350	19				
8	7/3/2003 0:00:00	411	20.90	11400	12680	24				
8	7/3/2003 0:00:00	418	20.20	12920	12600	19				
8	7/3/2003 0:00:00	602	20.70	9120	8560	18				
8	7/3/2003 0:00:00	606	21.60	6290	6470	25				
8	7/3/2003 0:00:00	609	21.30	2504	1449	22				
8	7/3/2003 0:00:00	610	21.50	2552	1671	28				
1	3/29/2004 0:00:00	809	16.10	214	213	80				
1	3/29/2004 0:00:00	901	16.20	235	193	107				
1	3/29/2004 0:00:00	902	17.50	204	199	140				
1	3/29/2004 0:00:00	906	18.00	244	250	120				
1	3/29/2004 0:00:00	910	19.40	711	709	70				
1	3/29/2004 0:00:00	912	19.90	767	760	75				
1	3/29/2004 0:00:00	914	19.00	361	366	100				
1	3/29/2004 0:00:00	915	17.90		304	94				
1	3/29/2004 0:00:00	918	17.70	246	242	102				
1	3/30/2004 0:00:00	705	14.30	180	182	78				
1	3/30/2004 0:00:00	706	14.70	220	224	73				
1	3/30/2004 0:00:00	707	14.20	185	186	79				
