"ID"	"FishCode"	"Count"
1886.00	"EXOPAL"	1.00
1886.00	"ISOPOD"	1.00
1886.00	"MYSID"	6.00
1886.00	"NORANC"	1.00
1886.00	"PACHER"	1.00
1886.00	"PACSSC"	1.00
1886.00	"PALAEM"	25.00
1886.00	"TUNICA"	1.00
1886.00	"UNID LARVAL"	5.00
1887.00	"AMPHPD"	0.00
1887.00	"ARRGOB"	6.00
1887.00	"CALHAL"	18.00
1887.00	"CANSPP"	360.00
1887.00	"ISOPOD"	3.00
1887.00	"LONSME"	2.00
1887.00	"MYSID"	6.00
1887.00	"NORANC"	5.00
1887.00	"PACSSC"	9.00
1887.00	"PALAEM"	35.00
1887.00	"RAIKIL"	1.00
1887.00	"SANSOL"	1.00
1887.00	"STRBAS"	1.00
1887.00	"UNID LARVAL"	2.00
1887.00	"YELGOB"	1.00
1888.00	"AMPHPD"	0.00
1888.00	"ARRGOB"	2.00
1888.00	"CALHAL"	16.00
1888.00	"CANSPP"	116.00
1888.00	"DIATUR"	1.00
1888.00	"ISOPOD"	3.00
1888.00	"MYSID"	5.00
1888.00	"NORANC"	3.00
1888.00	"PACSSC"	2.00
1888.00	"PALAEM"	24.00
1888.00	"SPESAN"	2.00
1889.00	"AMPHPD"	0.00
1889.00	"CANSPP"	193.00
1889.00	"CORBUL"	2.00
1889.00	"ISOPOD"	0.00
1889.00	"MYSID"	0.00
1889.00	"PACSSC"	1.00
1889.00	"PALAEM"	1.00
1889.00	"SHIGOB"	5.00
1889.00	"SHOGOB"	2.00
1889.00	"SPLITT"	1.00
1889.00	"STRBAS"	7.00
1890.00	"AMESHA"	1.00
1890.00	"AMPHPD"	0.00
1890.00	"CALHAL"	2.00
1890.00	"CANSPP"	11.00
1890.00	"HOREGO"	5.00
1890.00	"ISOPOD"	0.00
1890.00	"MYSID"	3.00
1890.00	"PALAEM"	1.00
1890.00	"SHIGOB"	2.00
1890.00	"SHOGOB"	1.00
1890.00	"STRBAS"	3.00
1891.00	"AMESHA"	1.00
1891.00	"AMPHPD"	2.00
1891.00	"CANSPP"	76.00
1891.00	"EXOPAL"	1.00
1891.00	"ISOPOD"	1.00
1891.00	"LONSME"	5.00
1891.00	"MYSID"	4.00
1891.00	"PALAEM"	3.00
1891.00	"SHOGOB"	2.00
1891.00	"STRBAS"	9.00
1891.00	"YELGOB"	1.00
1892.00	"AMPHPD"	0.00
1892.00	"CORBUL"	12.00
1892.00	"HOREGO"	2.00
1892.00	"ISOPOD"	0.00
1892.00	"MYSID"	0.00
1892.00	"PALAEM"	1.00
1892.00	"STRBAS"	2.00
1893.00	"AMPHPD"	0.00
1893.00	"CANSPP"	34.00
1893.00	"ISOPOD"	0.00
1893.00	"MYSID"	3.00
1893.00	"PACHER"	1.00
1893.00	"RAITRO"	1.00
1893.00	"STAFLO"	1.00
1893.00	"STRBAS"	1.00
1893.00	"TULPER"	1.00
1894.00	"AMPHPD"	0.00
1894.00	"CANSPP"	1.00
1894.00	"CMAENA"	8.00
1894.00	"CORBUL"	1.00
1894.00	"EXOPAL"	7.00
1894.00	"ISOPOD"	2.00
1894.00	"MYSID"	0.00
1894.00	"SHIGOB"	1.00
1894.00	"SHOGOB"	2.00
1894.00	"STRBAS"	2.00
1895.00	"AMPHPD"	0.00
1895.00	"CANSPP"	8.00
1895.00	"CMAENA"	1.00
1895.00	"CORBUL"	2.00
1895.00	"ISOPOD"	0.00
1895.00	"MYSID"	0.00
1895.00	"STAFLO"	1.00
1895.00	"TULPER"	1.00
1896.00	"AMPHPD"	1.00
1896.00	"CMAENA"	4.00
1896.00	"EXOPAL"	2.00
1896.00	"ISOPOD"	0.00
1896.00	"LONSME"	2.00
1896.00	"MYSID"	3.00
1896.00	"PALAEM"	15.00
1896.00	"SACSUC"	1.00
1896.00	"SHIGOB"	1.00
1896.00	"STRBAS"	1.00
1896.00	"TULPER"	1.00
1896.00	"YELGOB"	1.00
1897.00	"AMPHPD"	0.00
1897.00	"CANSPP"	8.00
1897.00	"CMAENA"	6.00
1897.00	"CORBUL"	1.00
1897.00	"EXOPAL"	22.00
1897.00	"HOREGO"	1.00
1897.00	"ISOPOD"	0.00
1897.00	"MYSID"	3.00
1897.00	"PALAEM"	1.00
1897.00	"SHIGOB"	7.00
1897.00	"STRBAS"	1.00
1897.00	"TULPER"	4.00
1898.00	"AMPHPD"	0.00
1898.00	"CMAENA"	1.00
1898.00	"CORBUL"	9.00
1898.00	"ISOPOD"	0.00
1898.00	"MYSID"	5.00
1898.00	"PALAEM"	2.00
1898.00	"PRISCU"	1.00
1898.00	"SACSUC"	1.00
1898.00	"SHIGOB"	2.00
1898.00	"SHOGOB"	1.00
1898.00	"SPLITT"	3.00
1898.00	"STRBAS"	2.00
1898.00	"YELGOB"	4.00
1899.00	"AMPHPD"	0.00
1899.00	"CMAENA"	12.00
1899.00	"CORBUL"	1.00
1899.00	"ISOPOD"	0.00
1899.00	"LONSME"	1.00
1899.00	"MYSID"	0.00
1899.00	"PALAEM"	5.00
1899.00	"SACSUC"	1.00
1899.00	"SHIGOB"	1.00
1899.00	"SHOGOB"	1.00
1899.00	"SPLITT"	4.00
1899.00	"STRBAS"	1.00
1899.00	"TULPER"	3.00
1899.00	"YELGOB"	1.00
1900.00	"AMPHPD"	0.00
1900.00	"CMAENA"	21.00
1900.00	"EXOPAL"	1.00
1900.00	"ISOPOD"	0.00
1900.00	"MYSID"	5.00
1900.00	"PALAEM"	2.00
1900.00	"SHIGOB"	2.00
1900.00	"SHOGOB"	1.00
1900.00	"SPLITT"	8.00
1900.00	"THRSHA"	2.00
1900.00	"TULPER"	33.00
1900.00	"YELGOB"	2.00
1901.00	"AMPHPD"	0.00
1901.00	"CANSPP"	25.00
1901.00	"HOREGO"	1.00
1901.00	"ISOPOD"	1.00
1901.00	"MYSID"	5.00
1901.00	"NO CATCH"	0.00
1901.00	"PALAEM"	1.00
1902.00	"AMPHPD"	1.00
1902.00	"CANSPP"	143.00
1902.00	"CORBUL"	6.00
1902.00	"EXOPAL"	17.00
1902.00	"ISOPOD"	0.00
1902.00	"MYSID"	5.00
1902.00	"PACHER"	1.00
1902.00	"PALAEM"	27.00
1902.00	"SHOGOB"	3.00
1902.00	"STRBAS"	1.00
1902.00	"YELGOB"	2.00
1903.00	"AMPHPD"	1.00
1903.00	"CANSPP"	222.00
1903.00	"CORBUL"	2.00
1903.00	"EXOPAL"	3.00
1903.00	"HOREGO"	1.00
1903.00	"ISOPOD"	2.00
1903.00	"MYSID"	5.00
1903.00	"PALAEM"	35.00
1903.00	"SHOGOB"	2.00
1904.00	"AMPHPD"	0.00
1904.00	"CANSPP"	156.00
1904.00	"CORBUL"	19.00
1904.00	"EXOPAL"	7.00
1904.00	"ISOPOD"	0.00
1904.00	"MYSID"	4.00
1904.00	"NO CATCH"	0.00
1904.00	"PALAEM"	14.00
1905.00	"AMPHPD"	2.00
1905.00	"CANSPP"	97.00
1905.00	"CORBUL"	90.00
1905.00	"EXOPAL"	97.00
1905.00	"ISOPOD"	0.00
1905.00	"MYSID"	5.00
1905.00	"PACHER"	1.00
1905.00	"PALAEM"	50.00
1905.00	"SHOGOB"	2.00
1905.00	"YELGOB"	3.00
1906.00	"AMPHPD"	0.00
1906.00	"CORBUL"	104.00
1906.00	"EXOPAL"	28.00
1906.00	"ISOPOD"	0.00
1906.00	"JELLY"	5.00
1906.00	"MYSID"	5.00
1906.00	"PALAEM"	1.00
1906.00	"WHISTU"	1.00
1906.00	"YELGOB"	1.00
1907.00	"AMPHPD"	3.00
1907.00	"CORBUL"	94.00
1907.00	"EXOPAL"	138.00
1907.00	"ISOPOD"	0.00
1907.00	"MYSID"	5.00
1907.00	"PALAEM"	12.00
1907.00	"RAIKIL"	1.00
1907.00	"SACSUC"	2.00
1907.00	"YELGOB"	2.00
1908.00	"AMPHPD"	0.00
1908.00	"CORBUL"	2.00
1908.00	"EXOPAL"	104.00
1908.00	"ISOPOD"	0.00
1908.00	"MYSID"	5.00
1908.00	"PACSSC"	4.00
1908.00	"PALAEM"	4.00
1908.00	"SACSUC"	1.00
1908.00	"YELGOB"	5.00
1909.00	"AMESHA"	12.00
1909.00	"AMPHPD"	0.00
1909.00	"EXOPAL"	4.00
1909.00	"HOREGO"	1.00
1909.00	"ISOPOD"	0.00
1909.00	"MYSID"	0.00
1909.00	"PACHER"	1.00
1909.00	"PALAEM"	1.00
1909.00	"SHIGOB"	10.00
1909.00	"STRBAS"	6.00
1909.00	"THRSHA"	6.00
1909.00	"TULPER"	4.00
1909.00	"YELGOB"	1.00
1910.00	"AMPHPD"	0.00
1910.00	"CANSPP"	9.00
1910.00	"CMAENA"	2.00
1910.00	"CORBUL"	10.00
1910.00	"EXOPAL"	19.00
1910.00	"HOREGO"	5.00
1910.00	"ISOPOD"	0.00
1910.00	"MYSID"	2.00
1910.00	"PALAEM"	4.00
1910.00	"SHIGOB"	5.00
1910.00	"SHOGOB"	8.00
1910.00	"YELGOB"	1.00
1911.00	"AMESHA"	4.00
1911.00	"AMPHPD"	1.00
1911.00	"CANSPP"	13.00
1911.00	"CORBUL"	24.00
1911.00	"EXOPAL"	6.00
1911.00	"HOREGO"	6.00
1911.00	"ISOPOD"	0.00
1911.00	"MYSID"	3.00
1911.00	"PALAEM"	3.00
1911.00	"RIDGEM"	2.00
1911.00	"SHIGOB"	1.00
1911.00	"SHOGOB"	1.00
1911.00	"STRBAS"	1.00
1911.00	"TULPER"	1.00
1911.00	"YELGOB"	1.00
1912.00	"AMPHPD"	0.00
1912.00	"CANSPP"	11.00
1912.00	"CORBUL"	7.00
1912.00	"EXOPAL"	4.00
1912.00	"ISOPOD"	2.00
1912.00	"LONSME"	1.00
1912.00	"MYSID"	0.00
1912.00	"PALAEM"	2.00
1912.00	"SHOGOB"	1.00
1912.00	"STRBAS"	2.00
1912.00	"YELGOB"	1.00
1913.00	"AMPHPD"	5.00
1913.00	"CALHAL"	9.00
1913.00	"CANSPP"	6.00
1913.00	"CHAGOB"	1.00
1913.00	"CORBUL"	203.00
1913.00	"DIATUR"	1.00
1913.00	"ENGSOL"	1.00
1913.00	"EXOPAL"	7.00
1913.00	"HOREGO"	8.00
1913.00	"ISOPOD"	3.00
1913.00	"MYSID"	5.00
1913.00	"PACSSC"	7.00
1913.00	"PALAEM"	89.00
1913.00	"PILEWR"	1.00
1913.00	"RIDGEM"	2.00
1913.00	"SHIPER"	2.00
1913.00	"STAFLO"	2.00
1913.00	"YELGOB"	2.00
1914.00	"BAYPIP"	2.00
1914.00	"CALHAL"	2.00
1914.00	"CORBUL"	1.00
1914.00	"HOREGO"	4.00
1914.00	"ISOPOD"	3.00
1914.00	"MYSID"	5.00
1914.00	"PACSSC"	1.00
1914.00	"PALAEM"	55.00
1914.00	"RIDGEM"	1.00
1914.00	"SHIPER"	4.00
1914.00	"SHOGOB"	7.00
1914.00	"WHICRO"	2.00
1914.00	"YELGOB"	2.00
1915.00	"AMPHPD"	1.00
1915.00	"BAYPIP"	1.00
1915.00	"CALHAL"	13.00
1915.00	"CANSPP"	36.00
1915.00	"EXOPAL"	1.00
1915.00	"HOREGO"	1.00
1915.00	"ISOPOD"	4.00
1915.00	"JELLY"	1.00
1915.00	"MYSID"	3.00
1915.00	"NORANC"	2.00
1915.00	"PACSSC"	1.00
1915.00	"PALAEM"	38.00
1915.00	"SHIGOB"	1.00
1915.00	"SHIPER"	1.00
1915.00	"SHOGOB"	6.00
1915.00	"STRBAS"	3.00
1916.00	"CALHAL"	33.00
1916.00	"CALTON"	1.00
1916.00	"CANSPP"	15.00
1916.00	"ISOPOD"	2.00
1916.00	"JELLY"	1.00
1916.00	"LONSME"	1.00
1916.00	"MYSID"	4.00
1916.00	"NORANC"	4.00
1916.00	"PACSSC"	1.00
1916.00	"PALAEM"	3.00
1916.00	"SHOGOB"	1.00
1916.00	"SPESAN"	1.00
1917.00	"AMPHPD"	0.00
1917.00	"BAYPIP"	1.00
1917.00	"CALHAL"	2.00
1917.00	"CORBUL"	2.00
1917.00	"CRANGON"	0.00
1917.00	"HOREGO"	8.00
1917.00	"ISOPOD"	0.00
1917.00	"JELLY"	1.00
1917.00	"MYSID"	6.00
1917.00	"PACHER"	2.00
1917.00	"PACSSC"	2.00
1917.00	"PALAEM"	16.00
1917.00	"SHOGOB"	2.00
1917.00	"SNAILS"	19.00
1917.00	"UNID LARVAL"	2.00
1918.00	"AMPHPD"	0.00
1918.00	"BAYPIP"	1.00
1918.00	"CALHAL"	1.00
1918.00	"CALTON"	13.00
1918.00	"CANSPP"	5.00
1918.00	"CRANGON"	2.00
1918.00	"EXOPAL"	10.00
1918.00	"HOREGO"	5.00
1918.00	"ISOPOD"	2.00
1918.00	"LEOSHA"	3.00
1918.00	"NORANC"	1.00
1918.00	"PALAEM"	88.00
1918.00	"PILEWR"	2.00
1918.00	"SHOGOB"	7.00
1918.00	"SNAILS"	146.00
1918.00	"YELGOB"	1.00
1919.00	"AMPHPD"	0.00
1919.00	"BAYPIP"	1.00
1919.00	"CORBUL"	3.00
1919.00	"CRANGON"	0.00
1919.00	"HOREGO"	2.00
1919.00	"ISOPOD"	1.00
1919.00	"JELLY"	2.00
1919.00	"LONMUD"	1.00
1919.00	"MYSID"	5.00
1919.00	"NORANC"	2.00
1919.00	"PACSSC"	1.00
1919.00	"PALAEM"	1.00
1919.00	"SNAILS"	11.00
1920.00	"MYSID"	5.00
1920.00	"NORANC"	2.00
1920.00	"PACHER"	1.00
1920.00	"PALAEM"	1.00
1920.00	"SHIPER"	1.00
1920.00	"SNAILS"	1.00
1920.00	"THRSHA"	6.00
1920.00	"YELGOB"	1.00
1921.00	"AMPHPD"	0.00
1921.00	"CALHAL"	33.00
1921.00	"CALTON"	5.00
1921.00	"CANSPP"	197.00
1921.00	"CORBUL"	1.00
1921.00	"DIATUR"	1.00
1921.00	"ENGSOL"	1.00
1921.00	"ISOPOD"	3.00
1921.00	"MYSID"	5.00
1921.00	"NORANC"	2.00
1921.00	"PACHER"	1.00
1921.00	"PACSAN"	1.00
1921.00	"PACSSC"	3.00
1921.00	"PALAEM"	2.00
1921.00	"SHIPER"	1.00
1921.00	"SNAILS"	61.00
1921.00	"SPESAN"	1.00
1921.00	"WHICRO"	2.00
1922.00	"AMPHPD"	0.00
1922.00	"CALHAL"	1.00
1922.00	"CANSPP"	1.00
1922.00	"CORBUL"	1.00
1922.00	"ENGSOL"	1.00
1922.00	"HOREGO"	4.00
1922.00	"ISOPOD"	1.00
1922.00	"JELLY"	2.00
1922.00	"MYSID"	5.00
1922.00	"NORANC"	26.00
1922.00	"PALAEM"	15.00
1922.00	"SHIPER"	1.00
1922.00	"SHOGOB"	4.00
1922.00	"SNAILS"	82.00
1923.00	"AMPHPD"	4.00
1923.00	"BAYPIP"	2.00
1923.00	"CANSPP"	3.00
1923.00	"CRANGON"	1.00
1923.00	"ISOPOD"	3.00
1923.00	"MISSIL"	1.00
1923.00	"MYSID"	2.00
1923.00	"PACSSC"	1.00
1923.00	"PALAEM"	1.00
1924.00	"AMESHA"	1.00
1924.00	"AMPHIPOD"	25.00
1924.00	"BAYPIP"	1.00
1924.00	"CALHAL"	2.00
1924.00	"CANSPP"	7.00
1924.00	"ISOPOD"	2.00
1924.00	"PACSSC"	1.00
1924.00	"PALAEM"	2.00
1924.00	"RIDGEM"	1.00
1924.00	"STRBAS"	5.00
1924.00	"THRSHA"	3.00
1925.00	"AMPHPD"	3.00
1925.00	"CALHAL"	24.00
1925.00	"CANSPP"	100.00
1925.00	"ISOPOD"	1.00
1925.00	"LONMUD"	1.00
1925.00	"MYSID"	2.00
1925.00	"NORANC"	1.00
1925.00	"PACSSC"	1.00
1925.00	"PALAEM"	5.00
1925.00	"SHIPER"	2.00
1925.00	"STAFLO"	1.00
1925.00	"UNID LARVAL"	1.00
1926.00	"AMESHA"	5.00
1926.00	"AMPHPD"	5.00
1926.00	"BAYPIP"	2.00
1926.00	"CALHAL"	20.00
1926.00	"CANSPP"	8.00
1926.00	"CHAGOB"	1.00
1926.00	"CORBUL"	1.00
1926.00	"EXOPAL"	41.00
1926.00	"HOREGO"	3.00
1926.00	"ISOPOD"	2.00
1926.00	"LONSME"	1.00
1926.00	"MYSID"	2.00
1926.00	"PACHER"	3.00
1926.00	"PACSSC"	13.00
1926.00	"PALAEM"	109.00
1926.00	"RIDGEM"	1.00
1926.00	"SHIGOB"	1.00
1926.00	"SHIPER"	1.00
1926.00	"STRBAS"	9.00
1926.00	"UNID LARVAL"	1.00
1927.00	"AMESHA"	1.00
1927.00	"AMPHPD"	3.00
1927.00	"BAYPIP"	2.00
1927.00	"CALHAL"	19.00
1927.00	"CANSPP"	12.00
1927.00	"CHAGOB"	1.00
1927.00	"CORBUL"	1.00
1927.00	"EXOPAL"	10.00
1927.00	"HOREGO"	2.00
1927.00	"ISOPOD"	3.00
1927.00	"MYSID"	2.00
1927.00	"PACSSC"	7.00
1927.00	"PALAEM"	65.00
1927.00	"RIDGEM"	1.00
1927.00	"SHIGOB"	3.00
1927.00	"SHIPER"	4.00
1927.00	"STAFLO"	1.00
1927.00	"STRBAS"	1.00
1928.00	"AMESHA"	2.00
1928.00	"AMPHPD"	3.00
1928.00	"ARRGOB"	3.00
1928.00	"CALHAL"	1.00
1928.00	"CANSPP"	28.00
1928.00	"CORBUL"	1.00
1928.00	"DIATUR"	1.00
1928.00	"MYSID"	5.00
1928.00	"NORANC"	2.00
1928.00	"RIDGEM"	1.00
1928.00	"UNID LARVAL"	11.00
1929.00	"CALHAL"	2.00
1929.00	"CORBUL"	1.00
1929.00	"MYSID"	5.00
1929.00	"NORANC"	2.00
1929.00	"UNID LARVAL"	57.00
1929.00	"YELGOB"	1.00
1930.00	"AMESHA"	1.00
1930.00	"AMPHPD"	3.00
1930.00	"ARRGOB"	3.00
1930.00	"BAYPIP"	2.00
1930.00	"CALHAL"	5.00
1930.00	"CANSPP"	2.00
1930.00	"CORBUL"	1.00
1930.00	"EXOPAL"	32.00
1930.00	"ISOPOD"	3.00
1930.00	"MYSID"	4.00
1930.00	"NORANC"	15.00
1930.00	"PACHER"	1.00
1930.00	"PACSSC"	1.00
1930.00	"PALAEM"	1.00
1930.00	"TUNICA"	1.00
1930.00	"UNID LARVAL"	3.00
1931.00	"CALHAL"	21.00
1931.00	"CANSPP"	237.00
1931.00	"ISOPOD"	3.00
1931.00	"MYSID"	5.00
1931.00	"PACSSC"	6.00
1931.00	"PALAEM"	42.00
1931.00	"SPESAN"	2.00
1931.00	"YELGOB"	2.00
1932.00	"AMPHPD"	0.00
1932.00	"CANSPP"	1.00
1932.00	"CMAENA"	5.00
1932.00	"HOREGO"	8.00
1932.00	"ISOPOD"	0.00
1932.00	"MYSID"	0.00
1932.00	"PALAEM"	15.00
1932.00	"PRISCU"	2.00
1932.00	"SHIGOB"	1.00
1932.00	"SHOGOB"	1.00
1932.00	"SPLITT"	3.00
1933.00	"AMPHPD"	0.00
1933.00	"CANSPP"	18.00
1933.00	"CMAENA"	2.00
1933.00	"HOREGO"	1.00
1933.00	"ISOPOD"	5.00
1933.00	"MYSID"	2.00
1933.00	"PALAEM"	32.00
1933.00	"SHOGOB"	1.00
1933.00	"STRBAS"	2.00
1933.00	"YELGOB"	6.00
1934.00	"AMPHPD"	0.00
1934.00	"CANSPP"	21.00
1934.00	"CMAENA"	12.00
1934.00	"CORBUL"	10.00
1934.00	"EXOPAL"	1.00
1934.00	"HOREGO"	8.00
1934.00	"ISOPOD"	3.00
1934.00	"MYSID"	0.00
1934.00	"PALAEM"	19.00
1934.00	"SHOGOB"	2.00
1934.00	"SPLITT"	1.00
1934.00	"TULPER"	3.00
1934.00	"YELGOB"	2.00
1935.00	"AMPHPD"	0.00
1935.00	"CORBUL"	3.00
1935.00	"ISOPOD"	1.00
1935.00	"MYSID"	0.00
1935.00	"PALAEM"	8.00
1935.00	"STRBAS"	1.00
1935.00	"TULPER"	3.00
1936.00	"AMPHPD"	0.00
1936.00	"CANSPP"	7.00
1936.00	"CMAENA"	3.00
1936.00	"CORBUL"	16.00
1936.00	"EXOPAL"	4.00
1936.00	"ISOPOD"	0.00
1936.00	"MYSID"	3.00
1936.00	"PACHER"	3.00
1936.00	"PALAEM"	9.00
1936.00	"SHIGOB"	2.00
1936.00	"SPLITT"	2.00
1936.00	"STRBAS"	6.00
1937.00	"AMPHPD"	0.00
1937.00	"ISOPOD"	0.00
1937.00	"MYSID"	2.00
1937.00	"PRISCU"	1.00
1937.00	"SHIGOB"	1.00
1937.00	"SPLITT"	2.00
1937.00	"STRBAS"	1.00
1938.00	"AMESHA"	1.00
1938.00	"AMPHPD"	1.00
1938.00	"CANSPP"	2.00
1938.00	"CMAENA"	12.00
1938.00	"ISOPOD"	1.00
1938.00	"MYSID"	5.00
1938.00	"PALAEM"	13.00
1938.00	"SHIGOB"	3.00
1938.00	"SHOGOB"	2.00
1938.00	"SPLITT"	4.00
1938.00	"STRBAS"	1.00
1938.00	"THRSHA"	2.00
1938.00	"TULPER"	7.00
1938.00	"UNID LARVAL"	1.00
1939.00	"AMPHPD"	3.00
1939.00	"CMAENA"	6.00
1939.00	"HOREGO"	1.00
1939.00	"ISOPOD"	0.00
1939.00	"LONSME"	1.00
1939.00	"MYSID"	3.00
1939.00	"PACHER"	2.00
1939.00	"PALAEM"	4.00
1939.00	"SACSUC"	1.00
1939.00	"SHIGOB"	1.00
1939.00	"SHOGOB"	2.00
1939.00	"SPLITT"	2.00
1939.00	"TULPER"	1.00
1940.00	"AMESHA"	1.00
1940.00	"AMPHPD"	2.00
1940.00	"CANSPP"	40.00
1940.00	"CORBUL"	19.00
1940.00	"EXOPAL"	386.00
1940.00	"ISOPOD"	2.00
1940.00	"MYSID"	5.00
1940.00	"PACHER"	1.00
1940.00	"PACSSC"	14.00
1940.00	"PALAEM"	50.00
1940.00	"SACSUC"	3.00
1940.00	"SPLITT"	1.00
1940.00	"STRBAS"	7.00
1940.00	"YELGOB"	1.00
1941.00	"AMESHA"	1.00
1941.00	"AMPHPD"	0.00
1941.00	"CANSPP"	46.00
1941.00	"CORBUL"	2.00
1941.00	"ISOPOD"	0.00
1941.00	"MYSID"	3.00
1941.00	"PACHER"	5.00
1941.00	"PACSSC"	4.00
1941.00	"PALAEM"	174.00
1941.00	"SACSUC"	4.00
1941.00	"SPLITT"	4.00
1941.00	"STRBAS"	12.00
1942.00	"AMPHPD"	0.00
1942.00	"CANSPP"	106.00
1942.00	"CORBUL"	76.00
1942.00	"EXOPAL"	409.00
1942.00	"HOREGO"	1.00
1942.00	"ISOPOD"	2.00
1942.00	"MYSID"	5.00
1942.00	"PACSSC"	4.00
1942.00	"PALAEM"	12.00
1942.00	"SHOGOB"	1.00
1942.00	"YELGOB"	2.00
1943.00	"AMPHPD"	0.00
1943.00	"CANSPP"	140.00
1943.00	"CORBUL"	384.00
1943.00	"EXOPAL"	204.00
1943.00	"HOREGO"	4.00
1943.00	"ISOPOD"	3.00
1943.00	"MYSID"	5.00
1943.00	"PACSSC"	6.00
1943.00	"PALAEM"	3.00
1943.00	"SHIGOB"	1.00
1943.00	"SPLITT"	1.00
1943.00	"STRBAS"	6.00
1943.00	"YELGOB"	1.00
1944.00	"AMESHA"	19.00
1944.00	"AMPHPD"	0.00
1944.00	"CANSPP"	78.00
1944.00	"CORBUL"	11.00
1944.00	"EXOPAL"	1.00
1944.00	"ISOPOD"	0.00
1944.00	"MYSID"	2.00
1944.00	"PACHER"	11.00
1944.00	"PALAEM"	3.00
1944.00	"PILEWR"	1.00
1944.00	"PRISCU"	1.00
1944.00	"SHIGOB"	1.00
1944.00	"THRSHA"	2.00
1945.00	"AMPHPD"	0.00
1945.00	"CANSPP"	130.00
1945.00	"EXOPAL"	1.00
1945.00	"HOREGO"	1.00
1945.00	"ISOPOD"	2.00
1945.00	"MYSID"	3.00
1945.00	"PACHER"	1.00
1945.00	"PALAEM"	1.00
1945.00	"SHIGOB"	1.00
1945.00	"SHOGOB"	2.00
1945.00	"STRBAS"	1.00
1946.00	"AMPHPD"	0.00
1946.00	"CALHAL"	1.00
1946.00	"CANSPP"	50.00
1946.00	"CHACAT"	1.00
1946.00	"CORBUL"	1.00
1946.00	"EXOPAL"	2.00
1946.00	"HOREGO"	9.00
1946.00	"ISOPOD"	2.00
1946.00	"MYSID"	0.00
1946.00	"PALAEM"	9.00
1946.00	"SHOGOB"	7.00
1946.00	"STRBAS"	1.00
1947.00	"AMPHPD"	0.00
1947.00	"BAYPIP"	1.00
1947.00	"CALHAL"	15.00
1947.00	"CALTON"	2.00
1947.00	"CANSPP"	437.00
1947.00	"HOREGO"	3.00
1947.00	"ISOPOD"	3.00
1947.00	"MYSID"	5.00
1947.00	"PACSSC"	4.00
1947.00	"PALAEM"	34.00
1947.00	"RIDGEM"	1.00
1947.00	"SHIPER"	1.00
1947.00	"SHOGOB"	3.00
1947.00	"SNAILS"	152.00
1947.00	"YELGOB"	3.00
1948.00	"AMPHPD"	0.00
1948.00	"ARRGOB"	1.00
1948.00	"CALHAL"	18.00
1948.00	"CALTON"	3.00
1948.00	"CANSPP"	79.00
1948.00	"HOREGO"	4.00
1948.00	"ISOPOD"	5.00
1948.00	"JELLY"	1.00
1948.00	"MYSID"	3.00
1948.00	"NORANC"	4.00
1948.00	"PACSSC"	2.00
1948.00	"PALAEM"	113.00
1948.00	"SHOGOB"	24.00
1948.00	"SPESAN"	6.00
1949.00	"AMPHPD"	0.00
1949.00	"ARRGOB"	1.00
1949.00	"HOREGO"	1.00
1949.00	"ISOPOD"	2.00
1949.00	"JELLY"	5.00
1949.00	"MYSID"	6.00
1949.00	"PACSSC"	2.00
1949.00	"PALAEM"	9.00
1949.00	"SNAILS"	10.00
1949.00	"TOPSME"	1.00
1949.00	"YELGOB"	24.00
1950.00	"AMPHPD"	3.00
1950.00	"ARRGOB"	1.00
1950.00	"CALHAL"	11.00
1950.00	"CANSPP"	1.00
1950.00	"CHAGOB"	1.00
1950.00	"HOREGO"	2.00
1950.00	"ISOPOD"	4.00
1950.00	"MYSID"	5.00
1950.00	"PACSSC"	23.00
1950.00	"PALAEM"	593.00
1950.00	"SHOGOB"	2.00
1950.00	"SNAILS"	13.00
1950.00	"YELGOB"	1.00
1951.00	"AMPHPD"	3.00
1951.00	"ARRGOB"	4.00
1951.00	"CALHAL"	22.00
1951.00	"CANSPP"	88.00
1951.00	"CORBUL"	1.00
1951.00	"HOREGO"	9.00
1951.00	"ISOPOD"	4.00
1951.00	"MYSID"	3.00
1951.00	"PACSSC"	9.00
1951.00	"PALAEM"	63.00
1951.00	"PILEWR"	2.00
1951.00	"RIDGEM"	3.00
1951.00	"SNAILS"	1.00
1951.00	"STRBAS"	1.00
1951.00	"YELGOB"	102.00
1952.00	"AMPHPD"	3.00
1952.00	"ARRGOB"	1.00
1952.00	"BAYPIP"	5.00
1952.00	"CALHAL"	8.00
1952.00	"CANSPP"	120.00
1952.00	"HOREGO"	1.00
1952.00	"ISOPOD"	3.00
1952.00	"MYSID"	5.00
1952.00	"PACSSC"	8.00
1952.00	"PALAEM"	234.00
1952.00	"SHOGOB"	1.00
1952.00	"STRBAS"	2.00
1952.00	"YELGOB"	4.00
1953.00	"AMPHPD"	3.00
1953.00	"BAYPIP"	9.00
1953.00	"CALHAL"	81.00
1953.00	"CANSPP"	369.00
1953.00	"CORBIC"	1.00
1953.00	"CORBUL"	1.00
1953.00	"EXOPAL"	7.00
1953.00	"HOREGO"	2.00
1953.00	"ISOPOD"	3.00
1953.00	"MYSID"	3.00
1953.00	"PACHER"	2.00
1953.00	"PACSSC"	8.00
1953.00	"PALAEM"	82.00
1953.00	"RIDGEM"	1.00
1953.00	"SHIGOB"	1.00
1953.00	"SHIPER"	1.00
1953.00	"STRBAS"	3.00
